code|text
700450008|Colposcopy abnormal (finding)
700451007|Terminal ileum visualized (finding)
700452000|Able to participate in telemedicine consultation (finding)
700453005|Congenital sensorineural hearing loss (disorder)
700454004|Profound sensorineural hearing loss (disorder)
700455003|Gingivitis caused by Candida (disorder)
700458001|Pulmonary edema due to hypoproteinemia (disorder)
700463002|Alpha-methylacyl-CoA racemase deficiency disorder (disorder)
700467001|Reversible cerebral vasoconstriction syndrome (disorder)
700468006|Allergy to component of vaccine product containing Rotavirus antigen (finding)
700488005|Malignant sex cord tumor of testis (disorder)
700489002|Sensorineural deafness and male infertility (disorder)
700498004|History obtained from person with parental responsibility (finding)
7005004|Cicuta poisoning (disorder)
700506009|Non-accidental traumatic head injury to child (disorder)
700507000|Supernumerary phantom limb (disorder)
70053000|Orchitis without abscess (disorder)
70056008|Articulatory defect (finding)
7006003|Clumsiness (finding)
70065001|Fetal hydantoin syndrome (disorder)
70066000|Dissociative neurological symptom disorder with muteness (disorder)
70068004|Persistent occipitoposterior position (disorder)
70070008|Torticollis (disorder)
70073005|Perinatal apneic spells (disorder)
70076002|Rhinitis (disorder)
70079009|Late effects of rickets (one year OR more) (disorder)
70090004|Cowpox (disorder)
70092007|Contusion of kidney (disorder)
70098006|Abrasion and/or friction burn of finger without infection (disorder)
70099003|Stargardt's disease (disorder)
701000119103|Mixed hyperlipidemia due to type 2 diabetes mellitus (disorder)
701003|Adult osteochondritis of spine (disorder)
701031000124109|Sidebending-rotation of sphenooccipital synchondrosis (finding)
7011000119105|Exudative nephritis (disorder)
7011001|Hallucinations (finding)
70112005|Stillbirth of mature female (2500 gms. or more) (finding)
70120007|Subacute salpingitis (disorder)
70123009|Congenital cubitus valgus (disorder)
70124003|Capillary pulse (finding)
70129008|Placenta accreta (disorder)
7013003|Cluster breathing (finding)
70134007|Hypochloremic alkalosis (disorder)
70136009|Toxic effect of malathion (disorder)
70137000|Deficiency of placental endocrine function (disorder)
70139002|Harara (disorder)
7014009|Mechanical purpura (disorder)
70142008|Atrial septal defect (disorder)
70143003|Tuberculoid leprosy (disorder)
70147002|Living in trailer (finding)
70153002|Hemorrhoids (disorder)
70156005|Anomaly of chromosome pair 21 (disorder)
70166002|Blister of face with infection (disorder)
70173007|5p partial monosomy syndrome (disorder)
70176004|Foreign body in rectum (disorder)
70185004|Apneusis (finding)
70189005|Viral pericarditis (disorder)
70190001|Peritoneal adhesion (disorder)
70195006|Congenital anomaly of superior vena cava (disorder)
70199000|I-cell disease (disorder)
70204006|Closed fracture of fifth metatarsal bone (disorder)
70208009|Normal sexual state and development (finding)
7021009|Gastrointestinal eosinophilic granuloma (disorder)
70211005|Acute myocardial infarction of anterolateral wall (disorder)
70218004|Displacement of intervertebral disc without myelopathy (disorder)
70219007|Infestation caused by cockroach (disorder)
70225006|Hypothyroidism caused by iodide excess (disorder)
702312009|Tarsal-carpal coalition syndrome (disorder)
702313004|Tetra-amelia syndrome (disorder)
702314005|Non-spastic cerebral palsy (disorder)
702315006|Dystonic cerebral palsy (disorder)
702316007|Choreic cerebral palsy (disorder)
702317003|Chorea-athetoid cerebral palsy (disorder)
702318008|Mixed cerebral palsy (disorder)
702319000|Bilateral cerebral palsy (disorder)
702320006|Triplegic cerebral palsy (disorder)
702321005|Pentaplegic cerebral palsy (disorder)
702323008|Rapid onset dystonia parkinsonism (disorder)
702326000|Progressive myoclonus epilepsy with ataxia (disorder)
702327009|Monocarboxylate transporter 8 deficiency (disorder)
70233007|Infection caused by Human parainfluenza virus 2 (disorder)
702339001|Spondyloperipheral dysplasia (disorder)
702342007|Dolichospondylic dysplasia (disorder)
702343002|Early onset myopathy with fatal cardiomyopathy (disorder)
702344008|Pitt-Hopkins syndrome (disorder)
702345009|Ring chromosome 14 syndrome (disorder)
702346005|Chromosome 11p11.2 deletion syndrome (disorder)
702347001|Polycystic lipomembranous osteodysplasia with sclerosing leukoencephalopathy (disorder)
702349003|Actin accumulation myopathy (disorder)
702350003|Spondyloepimetaphyseal dysplasia, Strudwick type (disorder)
702351004|Spondylocarpotarsal synostosis syndrome (disorder)
702353001|Specific speech impairment (finding)
702354007|X-linked intellectual developmental disorder Christianson type (disorder)
702355008|Potassium aggravated myotonia (disorder)
702356009|X-linked intellectual disability-psychosis-macroorchidism syndrome (disorder)
702357000|Chromosome 2q37 deletion syndrome (disorder)
702358005|Persistent Müllerian duct syndrome (disorder)
702359002|Congenital stromal corneal dystrophy (disorder)
702360007|Congenital deafness with labyrinthine aplasia, microtia and microdontia (disorder)
702361006|Crouzon syndrome with acanthosis nigricans (disorder)
702362004|Craniofacial deafness hand syndrome (disorder)
702363009|Cold-induced sweating syndrome (disorder)
702364003|Chylomicron retention disease (disorder)
702365002|Combined malonic and methylmalonic aciduria (disorder)
702366001|Childhood myocerebrohepatopathy spectrum (disorder)
702367005|Genitopatellar syndrome (disorder)
702368000|Carcinosarcoma of ovary (disorder)
702369008|Carcinosarcoma of uterus (disorder)
702373006|Hereditary myopathy with early respiratory failure (disorder)
702374000|Neonatal noninfectious cerebral venous sinus thrombosis (disorder)
702375004|Familial isolated pituitary adenoma (disorder)
702376003|Huntington disease-like syndrome (disorder)
702377007|Hypermanganesemia with dystonia, polycythemia, and cirrhosis (disorder)
702378002|Hyperparathyroidism-jaw tumor syndrome (disorder)
702379005|Hypomyelination and congenital cataract (disorder)
702380008|Idiopathic inflammatory myopathy (disorder)
702381007|Horizontal gaze palsy with progressive scoliosis (disorder)
702382000|Inclusion body myopathy 2 (disorder)
702383005|Distal myopathy 2 (disorder)
702384004|Intrauterine growth restriction, metaphyseal dysplasia, adrenal hypoplasia congenita, and genital anomaly syndrome (disorder)
702385003|Nitrogen embolism (disorder)
702391001|Renal cell carcinoma (disorder)
702392008|Metastatic renal cell carcinoma (disorder)
702393003|Frontotemporal dementia with gene located on 3p11 (disorder)
702397002|Renal tubular dysgenesis (disorder)
702398007|Hyperferritinemia cataract syndrome (disorder)
702399004|Compensated liver disease (disorder)
702400006|Spondyloepiphyseal dysplasia with congenital joint dislocations (disorder)
702402003|Early childhood caries (disorder)
702404002|Estradiol and follicle stimulating hormone above reference range (finding)
702405001|Malignant granulosa cell tumor of testis (disorder)
702406000|Sex cord stromal tumor of testis of uncertain behavior (disorder)
702407009|Hydrometrocolpos, postaxial polydactyly, and congenital heart malformation (disorder)
70241007|Nutritional deficiency disorder (disorder)
702411003|Pleuropulmonary blastoma family tumor susceptibility syndrome (disorder)
702412005|X-linked intellectual deficit-dystonia-dysarthria syndrome (disorder)
702413000|RAPADILINO syndrome (disorder)
702416008|X-linked intellectual disability Snyder type (disorder)
702417004|Supernumerary der(22)t(11;22) syndrome (disorder)
702418009|Diaphragmatic hernia-exomphalos-hypertelorism syndrome (disorder)
702419001|Fatty acid hydroxylase associated neurodegeneration (disorder)
702421006|Familial encephalopathy with neuroserpin inclusion bodies (disorder)
702423009|Deafness-dystonia-optic neuronopathy syndrome (disorder)
702424003|Dilated cardiomyopathy 3B (disorder)
702425002|Hand-foot-genital syndrome (disorder)
702426001|GRN-related frontotemporal dementia (disorder)
702427005|Hereditary diffuse leukoencephalopathy with spheroids (disorder)
702428000|Hereditary angiopathy with nephropathy, aneurysms, and muscle cramps syndrome (disorder)
702429008|Frontotemporal dementia with parkinsonism-17 (disorder)
702431004|Microcephaly-oculo-digito-esophageal-duodenal syndrome (disorder)
702432006|Diaphragmatic hernia, abnormal face and distal limb anomalies (disorder)
702433001|Congenital cataracts, facial dysmorphism and neuropathy (disorder)
702434007|Distal penile hypospadias (disorder)
702436009|Proximal penile hypospadias (disorder)
702437000|Amish lethal microcephaly (disorder)
702439002|Agenesis of corpus callosum with peripheral neuropathy (disorder)
702440000|Cerebral creatine deficiency syndrome 3 (disorder)
702441001|Fatal X-linked ataxia with deafness and loss of vision (disorder)
702442008|Ataxia with vitamin E deficiency (disorder)
702443003|Auriculo-condylar syndrome (disorder)
702444009|Autoimmune lymphoproliferative syndrome (disorder)
702445005|Autosomal recessive spastic ataxia of Charlevoix-Saguenay (disorder)
702446006|Core binding factor acute myeloid leukemia (disorder)
702447002|Arthrogryposis-like syndrome (disorder)
702448007|Dystonia 6 (disorder)
702449004|Autoinflammation, lipodystrophy and dermatosis syndrome (disorder)
702450004|FOXG1 syndrome (disorder)
702452007|Quadruplet birth (finding)
702453002|Quintuplet birth (finding)
702454008|Sextuplet birth (finding)
702462000|Scrotal hypospadias (disorder)
702463005|Paralytic syndrome of two limbs (disorder)
702464004|Paralytic syndrome of three limbs (disorder)
702465003|Paralytic syndrome on both sides of the body (disorder)
702466002|Normogonadotropic amenorrhea (finding)
702467006|Malignant neoplasm of augmented urinary bladder (disorder)
702469009|Father has sole parental responsibility (finding)
702470005|Caregiver has sole parental responsibility (finding)
70247006|Hypoadrenergic postural hypotension (disorder)
702476004|Therapy-related myelodysplastic syndrome (disorder)
702479006|At high risk of sexually transmitted infection (finding)
702480009|At low risk of sexually transmitted infection (finding)
702482001|Influenza A H1N1 virus 2009 pandemic strain present (finding)
7025000|Subchronic undifferentiated schizophrenia with acute exacerbations (disorder)
70250009|Epidermal burn of lower limb (disorder)
702526004|Under care of homeless advocacy service (finding)
702528003|Developmental delay in receptive-expressive language (disorder)
702529006|Over extension of complete denture (finding)
702530001|Over extension of removable partial denture (finding)
702531002|Loss of taste posterior one third of tongue (finding)
702532009|At low risk of harm from others (finding)
702533004|Low risk environment for patient discharge (finding)
702535006|Anxiety about breathlessness (finding)
702537003|Medically unexplained symptom (finding)
702539000|Global instability of ankle (finding)
702542006|Incretin mimetic therapy started (situation)
702546009|Requires oxygen therapy during exercise (finding)
702548005|Fracture of dental implant screw (disorder)
702549002|Centrally mediated myalgia (finding)
702551003|Unable to swallow tablet (finding)
702552005|Dental implant access hole filling lost (finding)
702553000|Prominent anterior nasal spine (finding)
702555007|High bacterial challenge (finding)
702557004|Low bacterial challenge (finding)
702558009|Medium bacterial challenge (finding)
70256003|Finding of sexual intercourse (finding)
702561005|Insufficiency fracture (disorder)
702562003|No evidence of child sexual abuse (situation)
702563008|Undeclared drug therapy (finding)
702564002|Suspected undeclared drug therapy (situation)
702566000|Suspected non-compliance of drug therapy (situation)
702567009|Disorder of posterior tibial muscle tendon (disorder)
70257007|Chalasia of lower esophageal sphincter (disorder)
702575003|Retinocochleocerebral vasculopathy (disorder)
702577006|Gingivitis caused by Histoplasma (disorder)
702579009|Suspected victim of sexual abuse (situation)
702580007|Delayed union of ankle joint (disorder)
702581006|Difficulty eating due to breathlessness (finding)
702600000|Myospasm of masticatory muscle (disorder)
702604009|Osteochondrosis of head of second metatarsal (disorder)
702605005|Disorder of Achilles tendon (disorder)
702610009|Congenital aplasia of vas deferens (disorder)
702611008|Congenital brain aplasia (disorder)
702612001|Congenital aplasia of lung (disorder)
702613006|Aplasia of diaphragm (disorder)
702614000|Aplasia of parathyroid gland (disorder)
702615004|Aplasia of adrenal gland (disorder)
702616003|Aplasia of spermatic cord (disorder)
702617007|Acute generalized exanthematous pustulosis (disorder)
702623002|Aplasia of thymus (disorder)
702624008|Aplasia of spleen (disorder)
702627001|Aplasia of testicle (disorder)
702628006|Congenital anomaly of cerebrum (disorder)
702629003|Menstrual outflow obstruction (disorder)
702634004|Inadequate peritoneal dialysis (disorder)
702635003|Inadequate hemodialysis (disorder)
702642003|Allosensitization (disorder)
702644002|Congenital stenosis of nasal pyriform aperture (disorder)
702645001|Cohesive failure of dental restoration (finding)
702646000|Extensive cavitated lesion with exposed dentine (disorder)
702678008|Uses vaginal contraceptive pessary (finding)
702691009|Acute serositis (disorder)
702702004|Calcineurin inhibitor poisoning (disorder)
702710003|Dead - death without witness (finding)
702711004|Mental disorder in mother complicating pregnancy (disorder)
702712006|Carcinoma in situ of common hepatic duct (disorder)
702713001|Acute proctitis (disorder)
702714007|Acute on chronic sialoadenitis (disorder)
702715008|Acute on chronic prostatitis (disorder)
702716009|Acute on chronic endometritis (disorder)
702717000|Acute on chronic cervicitis (disorder)
702718005|Acute on chronic tubulointerstitial nephritis (disorder)
70272006|Malignant hypertension (disorder)
70273001|Poisoning caused by paracetamol (disorder)
702732007|High-functioning autism (disorder)
702745006|Adhesive failure of dental restoration (finding)
702754009|Deformity of mandibular condyle (disorder)
702756006|Normal moistness of skin (finding)
702757002|Severe dry skin (disorder)
702758007|Supervision of high risk pregnancy done (situation)
702770006|Sexual behavior unknown (finding)
702771005|Illicit drug use unknown (finding)
702772003|Idiopathic environmental intolerance (disorder)
702779007|Emergency health care plan agreed (finding)
702781009|Mitochondrial 1555 A to G mutation not detected (finding)
702782002|Mitochondrial 1555 A to G mutation detected (finding)
702783007|Heterozygous protocadherin 19 gene mutation detected (finding)
702785000|Large cell anaplastic lymphoma T cell and null cell type (disorder)
702786004|Follicular non-Hodgkin's lymphoma diffuse follicle center sub-type grade 1 (disorder)
702788003|Borderline respiratory obstruction on spirometry (finding)
702792005|Oral varices (disorder)
702809001|Drug reaction with eosinophilia and systemic symptoms (disorder)
702810006|Allopurinol hypersensitivity syndrome (disorder)
702811005|Drug reaction with eosinophilia and systemic symptoms caused by strontium ranelate (disorder)
702815001|Attention deficit hyperactivity disorder, inattentive presentation (restrictive) (disorder)
702816000|Methyl-cytosine phosphate guanine binding protein-2 duplication syndrome (disorder)
702817009|Prehypertension (finding)
702829000|Warsaw breakage syndrome (disorder)
702867281000119107|Anginal equivalent due to coronary arteriosclerosis (finding)
702936000|Dermacoccus nishinomiyaensis or Kytococcus sedentarius (finding)
702937009|Agrobacterium radiobacter or Agrobacterium tumefaciens (finding)
702938004|Klebsiella pneumoniae or Klebsiella oxytoca (finding)
702939007|Staphylococcus aureus or Staphylococcus intermedius (finding)
70294003|Nonvenomous insect bite of scalp with infection (disorder)
702949005|Proopiomelanocortin deficiency syndrome (disorder)
70295002|Statutory rape (finding)
702953007|Suspected victim of child neglect (situation)
702954001|Suspected victim of child abandonment (situation)
702955000|Moderate cognitive impairment (finding)
702956004|Severe cognitive impairment (finding)
702957008|Talipes equinocavovarus (disorder)
702958003|Right posterior open bite (disorder)
702959006|Left posterior open bite (disorder)
702960001|Mandible deviates left on opening (finding)
702961002|Mandible deviates right on opening (finding)
702969000|Reactivation of hepatitis C viral hepatitis (disorder)
702970004|Eating habit unknown (finding)
702973002|Level of physical activity unknown (finding)
702975009|Ex-tobacco user (finding)
702976005|Retrodiscitis of temporomandibular joint (disorder)
702977001|Follicular non-Hodgkin's lymphoma diffuse follicle center cell sub-type grade 2 (disorder)
702979003|Never used tobacco (finding)
702980000|Sleep pattern unknown (finding)
702981001|Performs low impact stretching (finding)
702986006|Shewanella algae or Shewanella putrefaciens (finding)
702987002|Streptococcus sanguinis or Streptococcus gordonii (finding)
702988007|Prevotella nigrescens or Prevotella intermedia (finding)
702989004|Shigella boydii or Shigella flexneri (finding)
702990008|Neisseria sicca or Neisseria subflava (finding)
702991007|Enterococcus durans or Enterococcus hirae (finding)
702992000|Chryseobacterium indologenes or Brevundimonas vesicularis (finding)
702993005|Mycobacterium senegalense or Mycobacterium conceptionense (finding)
702994004|Providencia alcalifaciens or Providencia rustigianii (finding)
702995003|Staphylococcus saprophyticus or Staphylococcus hominis (finding)
702996002|Staphylococcus warneri or Staphylococcus pasteuri (finding)
702997006|Geotrichum candidum or Geotrichum klebahnii (finding)
702998001|Weeksella virosa or Empedobacter brevis (finding)
702999009|Mycobacterium xenopi or Mycobacterium celatum (finding)
703000|Congenital adhesions of tongue (disorder)
703000005|Pseudomonas stutzeri or Pseudomonas mendocina (finding)
703001009|Streptococcus mitis or Streptococcus oralis (finding)
703002002|Neisseria weaveri or Neisseria elongata (finding)
703003007|Citrobacter freundii or Citrobacter youngae (finding)
703004001|Vibrio fluvialis or Vibrio furnissii (finding)
703005000|Micrococcus luteus or Micrococcus lylae (finding)
703006004|Pasteurella haemolytica or Rodentibacter pneumotropicus (finding)
703007008|Nocardia abscessus or Nocardia arthritidis (finding)
703008003|Prevotella oris or Prevotella buccae (finding)
703009006|Campylobacter jejuni or Campylobacter coli (finding)
703010001|Escherichia coli or Hafnia alvei (finding)
70301000119104|History of repair of ectropion of eyelid (situation)
703011002|Gemella morbillorum or Streptococcus agalactiae or Streptococcus acidominimus (finding)
703012009|Citrobacter werkmanii or Citrobacter youngae (finding)
703013004|Brevundimonas diminuta or Oligella urethralis (finding)
703014005|Pseudomonas fluorescens or Pseudomonas putida or Pseudomonas mendocina (finding)
703015006|Human coxsackievirus or human echovirus (finding)
703016007|Trypanosoma brucei gambiense or Trypanosoma brucei rhodesiense (finding)
703019000|Chryseomonas luteola or Pseudomonas oryzihabitans (finding)
703020006|Coccidioides immitis or Coccidioides posadasii (finding)
703021005|Proteus vulgaris or Proteus penneri (finding)
703022003|Anaerococcus tetradius or Anaerococcus prevotii (finding)
703023008|Streptococcus constellatus or Streptococcus anginosus (finding)
703024002|Human parechovirus 1 or human parechovirus 2 (finding)
703025001|Trichosporon beigelii or Trichosporon cutaneum (finding)
703026000|Mycobacterium fortuitum or Mycobacterium peregrinum (finding)
703027009|Enterobacter cloacae or Enterobacter asburiae (finding)
703028004|Aeromonas hydrophila or Aeromonas punctata (finding)
703029007|Prevotella loescheii or Prevotella denticola (finding)
703030002|Chryseobacterium indologenes or Empedobacter brevis (finding)
703031003|Candida inconspicua or Candida norvegensis (finding)
703032005|Enterococcus casseliflavus or Enterococcus gallinarum (finding)
703033000|Citrobacter amalonaticus or Citrobacter koseri (finding)
703034006|Citrobacter koseri or Citrobacter farmeri (finding)
703035007|Citrobacter braakii or Citrobacter freundii or Citrobacter sedlakii (finding)
703036008|Prevotella buccalis or Prevotella veroralis (finding)
703037004|Yersinia frederiksenii or Yersinia intermedia (finding)
703038009|Brevundimonas diminuta or Brevundimonas vesicularis (finding)
703041000|Dysexecutive syndrome (disorder)
703048006|Vesicoureteric reflux after renal transplant (disorder)
703049003|Hallux valgus interphalangeus (finding)
703050003|Secondary osteoarthritis of midfoot (disorder)
70305005|Horizontal overbite (disorder)
703051004|Osteoarthritis of midfoot (disorder)
703052006|Primary osteoarthritis of midfoot (disorder)
703053001|Osteoarthritis of midfoot secondary to trauma (disorder)
703054007|Osteoarthritis of midfoot secondary to inflammatory arthritis (disorder)
703056009|Capnocytophaga canimorsus or Capnocytophaga cynodegmi (finding)
703057000|Mycobacterium tuberculosis or Mycobacterium canettii (finding)
703058005|Acinetobacter calcoaceticus or Acinetobacter haemolyticus (finding)
703059002|Kocuria varians or Kocuria rosea (finding)
703060007|Prevotella buccalis or Prevotella oralis (finding)
703061006|Candida albicans or Candida dubliniensis (finding)
703066001|Osteochondral defect of lateral malleolus (disorder)
703076003|Non-allergic hypersensitivity to benzoic acid (finding)
703077007|Cyst of paraovarian tissue (disorder)
703089009|Plunger cusp (disorder)
703095005|Local exogenous pigmentation of oral soft tissue (disorder)
7031000119100|Psychogenic fugue co-occurrent and due to stress reaction (disorder)
703100191000119101|Rebound tenderness of right upper quadrant of abdomen (finding)
70311000119101|History of repair of entropion (situation)
703119002|Carditis due to rheumatic fever (disorder)
703132007|Lingual ectopic tooth (disorder)
703133002|Lichenoid allergic contact reaction caused by amalgam (disorder)
703134008|Hypoplasia of enamel due to congenital syphilis (disorder)
703135009|Anemia in malignant neoplastic disease (disorder)
703136005|Diabetes mellitus in remission (disorder)
703137001|Type I diabetes mellitus in remission (disorder)
703138006|Type II diabetes mellitus in remission (disorder)
703141002|Effective bowel preparation for procedure (finding)
703154009|Patient reports no current disability (situation)
703156006|Deep hemispheric cerebral hemorrhage (disorder)
703157002|Prosthetic mitral valve failure (disorder)
703158007|Embolism of internal auditory artery (disorder)
703159004|Prosthetic mitral valve failure requiring replacement (disorder)
703160009|Prosthetic mitral valve failure requiring revision (disorder)
703161008|Occlusion of internal auditory artery (disorder)
703162001|Bradycardic cardiac arrest (disorder)
703163006|Secondary cerebrovascular disease (disorder)
703164000|Acute ST segment elevation myocardial infarction of anterior wall (disorder)
703165004|Acute ST segment elevation myocardial infarction of anterior wall involving right ventricle (disorder)
703166003|Dural arteriovenous fistula (disorder)
703167007|Prosthetic mitral valve stenosis (disorder)
703168002|Prosthetic mitral valve stenosis and regurgitation (disorder)
703169005|Acute prosthetic aortic valve regurgitation (disorder)
703170006|Prosthetic aortic valve stenosis (disorder)
703171005|Prosthetic aortic valve failure (disorder)
703172003|Prosthetic aortic valve failure requiring revision (disorder)
703173008|Prosthetic aortic valve failure requiring replacement (disorder)
703174002|Subarachnoid hemorrhage from vertebral artery aneurysm (disorder)
703175001|Acute prosthetic mitral valve regurgitation (disorder)
703176000|Ruptured aneurysm of vertebral artery (disorder)
703177009|Prosthetic mitral valve calcific stenosis (disorder)
703178004|Non-rheumatic pulmonary valve stenosis with regurgitation (disorder)
703179007|Endocarditis of prosthetic mitral valve (disorder)
703180005|Asymptomatic occlusion of extracranial carotid artery (disorder)
70318002|Congenital anomaly of penis (disorder)
703181009|Postprocedural pulmonary valve regurgitation (disorder)
703182002|Headache due to reversible cerebral vasoconstriction syndrome (finding)
703183007|Asymptomatic occlusion of artery (disorder)
703184001|Asymptomatic occlusion of intracranial carotid artery (disorder)
703185000|Neopulmonary valve regurgitation (disorder)
703186004|Neopulmonary valve stenosis (disorder)
703187008|Prosthetic pulmonary valve failure (disorder)
703188003|Prosthetic pulmonary valve failure requiring replacement (disorder)
703189006|Endocarditis of prosthetic aortic valve (disorder)
703190002|Endocarditis of prosthetic tricuspid valve (disorder)
703191003|Endocarditis of prosthetic pulmonary valve (disorder)
703192005|Postprocedural pulmonary valve stenosis (disorder)
703193000|Congenital malformation of dural sinus (disorder)
703194006|Postprocedural regurgitation of tricuspid valve (disorder)
703195007|Neoaortic valve regurgitation (disorder)
703196008|Postprocedural stenosis of tricuspid valve (disorder)
703197004|Congenital capillary hemangioma (disorder)
703198009|Peripheral venous malformation (disorder)
703199001|Laryngotracheal hemangioma (disorder)
703200003|Prosthetic tricuspid valve stenosis (disorder)
70320004|Congenital anomaly of heart valve (disorder)
703205008|Asymptomatic occlusion of posterior cerebral artery (disorder)
703206009|Asymptomatic occlusion of basilar artery (disorder)
703207000|Asymptomatic occlusion of anterior cerebral artery (disorder)
703208005|Asymptomatic occlusion of middle cerebral artery (disorder)
703209002|Subsequent ST segment elevation myocardial infarction of inferior wall (disorder)
70321000119108|History of yttrium-aluminum-garnet laser iridotomy (situation)
703210007|Subsequent ST segment elevation myocardial infarction of anterior wall (disorder)
703211006|Subsequent ST segment elevation myocardial infarction (disorder)
703212004|Acute myocardial infarction during procedure (disorder)
703213009|Acute ST segment elevation myocardial infarction of inferior wall (disorder)
703214003|Silent coronary vasospastic disease (disorder)
703215002|Non-aneurysmal subarachnoid intracranial hemorrhage (disorder)
703216001|Perimesencephalic subarachnoid hemorrhage (disorder)
703217005|Convexal subarachnoid hemorrhage (disorder)
703218000|Cerebral vasoconstriction syndrome (disorder)
703219008|Cerebral autosomal recessive arteriopathy with subcortical infarcts and leukoencephalopathy (disorder)
703221003|Congenital intracranial vascular malformation (disorder)
703222005|Postprocedural aortic valve regurgitation (disorder)
703223000|Postprocedural aortic valve stenosis (disorder)
703224006|Postprocedural mitral valve regurgitation (disorder)
703225007|Postprocedural mitral valve stenosis (disorder)
703226008|Familial cerebral saccular aneurysm (disorder)
703227004|Streptococcus lutetiensis or Streptococcus bovis (finding)
703228009|Non-small cell lung cancer with mutation in epidermal growth factor receptor (disorder)
703229001|Proteus mirabilis or Proteus penneri (finding)
703230006|Non-small cell lung cancer without mutation in epidermal growth factor receptor (disorder)
70323002|Eye strain (finding)
703231005|Familial hyperaldosteronism (disorder)
703232003|Familial hyperaldosteronism type 1 (disorder)
703233008|Familial hyperaldosteronism type 2 (disorder)
703234002|Familial hyperaldosteronism type 3 (disorder)
703235001|Fasciolopsis buski or Fasciola hepatica (finding)
703236000|Non-rheumatic aortic valve stenosis with regurgitation (disorder)
703237009|Corynebacterium auris or Turicella otitidis (finding)
703238004|Streptococcus anginosus or Streptococcus dysgalactiae subspecies dysgalactiae (finding)
703239007|Corynebacterium afermentans or Corynebacterium coyleae (finding)
703240009|Pseudomonas fluorescens or Pseudomonas putida (finding)
703241008|Enteromonas hominis or Retortamonas intestinalis (finding)
703242001|Delftia acidovorans or Comamonas testosteroni (finding)
703243006|Acquired aneurysm of pulmonary artery (disorder)
703244000|Acquired stenosis of left pulmonary artery (disorder)
703245004|Acquired stenosis of right pulmonary artery (disorder)
703246003|Acquired pulmonary venous obstruction (disorder)
703251009|Acute myocardial infarction of inferior wall involving right ventricle (disorder)
703252002|Acute myocardial infarction of anterior wall involving right ventricle (disorder)
703253007|Acute ST segment elevation myocardial infarction of inferior wall involving right ventricle (disorder)
703254001|Pseudohypoaldosteronism type 2A (disorder)
703258003|Acquired pulmonary trunk stenosis (disorder)
703259006|Mitral valve regurgitation due to cardiomyopathy (disorder)
703261002|Mannheimia haemolytica or Bibersteinia trehalosi (finding)
703262009|Rhodotorula glutinis or Rhodotorula mucilaginosa (finding)
703263004|Candida sake or Candida famata or Yarrowia lipolytica (finding)
703264005|Secondary osteoporosis (disorder)
703265006|Arteriovenous malformation of face (disorder)
703266007|Cerebrofacial arteriovenous metameric syndrome (disorder)
703267003|Cerebrofacial arteriovenous metameric syndrome type 1 (disorder)
703268008|Cerebrofacial arteriovenous metameric syndrome type 3 (disorder)
703269000|Giant infantile hemangioma (disorder)
703270004|Infantile hemangioma of rare localization (disorder)
703271000|Infantile hemangioma of liver (disorder)
703272007|Heart failure with reduced ejection fraction (disorder)
703273002|Heart failure with reduced ejection fraction due to coronary artery disease (disorder)
703274008|Heart failure with reduced ejection fraction due to myocarditis (disorder)
703275009|Heart failure with reduced ejection fraction due to cardiomyopathy (disorder)
703276005|Heart failure with reduced ejection fraction due to heart valve disease (disorder)
703277001|Deep venous thrombosis of femoropopliteal vein (disorder)
703278006|Postprocedural obstructed systemic venous pathway (disorder)
703279003|Postprocedural inferior vena cava complication (disorder)
703280000|Hemosiderosis of lower limb due to venous insufficiency (disorder)
70328006|Cocaine intoxication delirium (disorder)
703281001|Venous telangiectases of the lower limb (disorder)
703283003|Lymphedema due to venous insufficiency (disorder)
703284009|Phakomatosis cesioflammea (disorder)
703285005|Phakomatosis spilorosea (disorder)
703286006|Phakomatosis caesiomarmorata (disorder)
703287002|Prosthetic tricuspid valve failure (disorder)
703288007|Prosthetic tricuspid valve failure requiring revision (disorder)
703289004|Prosthetic tricuspid valve failure requiring replacement (disorder)
703290008|Prosthetic pulmonary valve failure requiring revision (disorder)
703291007|Prosthetic pulmonary valve stenosis (disorder)
703292000|Prosthetic tricuspid valve regurgitation (disorder)
703293005|Prosthetic pulmonary valve regurgitation (disorder)
703294004|Rapidly involuting congenital hemangioma (disorder)
703295003|Noninvoluting congenital hemangioma (disorder)
703296002|Acute prosthetic tricuspid valve regurgitation (disorder)
703297006|Prosthetic aortic valve stenosis and regurgitation (disorder)
703298001|Diffuse lymphatic malformation (disorder)
703299009|Cutaneous capillary malformation (disorder)
703300001|Hypoxic ischemic encephalopathy (disorder)
70330008|Poisoning caused by lorazepam (disorder)
7033004|Absence status epilepticus (finding)
703301002|Mild hypoxic ischemic encephalopathy (disorder)
703302009|Moderate hypoxic ischemic encephalopathy (disorder)
703303004|Severe hypoxic ischemic encephalopathy (disorder)
703304005|Hypoxic ischemic encephalopathy due to strangulation (disorder)
703305006|Hypoxic ischemic encephalopathy due to cardiac arrest (disorder)
703306007|Primary hyperaldosteronism due to aldosterone-secreting malignant neoplasm of adrenal gland (disorder)
703307003|Acquired abnormality of pulmonary arterial tree (disorder)
703308008|Acquired dissection of pulmonary artery (disorder)
703309000|Familial gestational hyperthyroidism (disorder)
703310005|Autosomal dominant progressive nephropathy with hypertension (disorder)
